client_id,age,revenu_annuel,montant_moyen_achat,frequence_achats_mensuelle,temps_site_minutes,taux_ouverture_emails,pct_tech,pct_vetements,pct_alimentation,pct_maison,taux_retour,anciennete_jours,nb_contacts_support,heures_achat,distance_magasin_km,pct_achats_promotion,valeur_client_lifetime,taux_abandon_panier,canal_acquisition,appareil_prefere,region,genre,jours_depuis_dernier_achat,churn,score_recence,score_frequence,score_monetaire,score_rfm
CID000385,25.75196893238104,33917.326128615125,31.120070821445736,0,1.0836042214776345,0.029423861205323927,0.3106082273572062,0.346285182064776,0.23828391792388046,0.10482267265413729,0.018032778076059845,41,0.0,4.785365206537377,2.388107694761882,0.08740376458232746,0.0,0.02271849028462006,Social,Mobile,Sud,F,12,0,3,0,1,301
CID000386,26.708779878885796,25164.038738335297,5.0,1,5.03432751009269,0.1525182817776239,0.06906629556762355,0.35176010391929996,0.23107217834012522,0.3481014221729512,0.01440596766772599,38,0.0,8.563385545778399,2.3566868634632367,0.438846781052463,6.242095538104402,0.006587333623657272,Search_Paid,Mobile,Ouest,F,12,0,3,0,0,300
CID000387,34.38085419607943,31704.614124912376,12.401524435372634,1,1.9322846476264355,0.08553482039411896,0.40739929121348767,0.5417248841487164,0.02980855823660755,0.021067266401188247,0.0009049531252735625,55,0.0,9.362380816277668,2.566776219844686,0.09477893242599746,22.715553001307256,0.008799362756259,Referral,Mobile,Nord,F,11,0,3,0,0,300
CID000388,29.75211919093025,49492.44618555131,19.083183328866916,3,2.6433318767664016,0.008864750780194344,0.0884836137158226,0.10696768546101736,0.46716103124158703,0.33738766958157307,0.0005147868219954273,45,0.0,7.800997144611667,0.29646805938342774,0.2032329662179905,85.8301180090537,0.001941288126659524,Search_Organic,Desktop,Nord,F,0,0,4,2,0,420
CID000389,22.115481721687985,39632.610407004024,13.691211420926521,1,8.745421827074955,0.14551330251911163,0.4409212960020321,0.47371838372853875,0.032276857141161325,0.053083463128267776,0.08755152835289906,25,0.0,9.034874276558835,8.537931404202876,0.058707754024992176,10.410437446684783,0.040291909009623296,Direct,Mobile,Est,F,5,0,4,0,0,400
CID000390,20.50792664325821,15070.708734788317,37.414464239197166,0,4.232615599457749,0.03829369362285564,0.18177039679871715,0.2776952276251275,0.2643009616392124,0.276233413936943,0.11946546565001971,37,0.0,10.323311948624621,0.46487038714491846,0.06981755827686284,0.0,0.06227469489314167,Direct,Desktop,Centre,F,1,0,4,0,1,401
CID000391,27.459595857532527,44733.78793998357,5.0,1,2.5455049793722835,0.13504456345242613,0.21160807848547458,0.2167092032282303,0.5580046913499564,0.013678026936338657,0.05240448849383895,29,0.0,9.809479315916336,1.087641873198269,0.11592936217007739,4.5800449722797785,0.00338985892372663,Social,Desktop,Nord,F,11,0,3,0,0,300
CID000392,18.398833964896788,43717.03618327329,12.017123305782478,1,3.134577467500066,0.10615129633800466,0.1773110436473696,0.06239223899793495,0.46059071608614943,0.29970600126854596,0.03227195015280612,55,0.0,6.7045349793318945,0.41106328864550473,0.041540183510456775,21.32039671937659,0.021373665248722404,Direct,Mobile,Nord,F,1,0,4,0,0,400
CID000393,34.157293829271765,32125.717565548668,45.20635612062102,1,9.433571446384752,0.07747148688979352,0.4229224613024181,0.13692319485486107,0.3443582100063707,0.09579613383635015,0.043453798124363806,31,0.0,9.11454986145809,1.3166607954026208,0.04861880690399419,44.68336718941138,0.001841750352291711,Search_Paid,Tablet,Ouest,H,14,0,3,0,1,301
CID000394,30.897200603606436,40738.10835026572,5.0,1,3.323687698059982,0.05217439932179348,0.10813696579448911,0.07800889884503644,0.5836263771373046,0.2302277582231699,0.005801777550158021,20,0.0,7.676180551969189,0.29943715038100116,0.16182313304820514,3.3139940748328063,0.14509686794371823,Direct,Tablet,Sud,F,5,0,4,0,0,400
CID000395,22.654121739476476,28124.806313462395,13.281829526893583,0,10.411204084966334,0.18281860545942064,0.27023404416938673,0.3522365201969536,0.003112274949570597,0.37441716068408915,0.022561362590104682,38,0.0,9.839133839850767,0.3111332250596437,0.2887913726686473,0.0,0.00858804415360292,Referral,Mobile,Est,H,0,0,4,0,0,400
CID000396,18.0,31237.95426986914,49.521291227922354,0,1.4191099216287217,0.09997570737003576,0.07872104964208666,0.34726983313167453,0.1693585436723294,0.40465057355390954,0.03232631952565999,27,0.0,10.943858893309796,2.1297885977056015,0.08294254372281369,0.0,0.0024846013440313758,Referral,Desktop,Ouest,F,0,0,4,0,1,401
CID000397,31.769361870827062,46988.37088535883,88.90451377375089,2,3.8152444379379418,0.025813895112246507,0.49282947800996646,0.33306516679818954,0.17222209606104835,0.0018832591307956443,0.01122081350618785,45,0.0,3.579880422176563,3.442949384151598,0.28967348366786216,263.720798414512,0.03885473329297162,Email,Desktop,Nord,H,6,0,4,1,2,412
CID000398,24.42730077373691,32826.159681042336,58.43034806493225,1,2.3024889717720836,0.05765293952128814,0.681356659366218,0.12970151468272964,0.1679080495368056,0.021033776414246707,0.023239440437074817,39,0.0,6.11537735508551,1.8177906015077363,0.15022055461828598,74.19419731276761,0.04333035330637135,Search_Paid,Mobile,Centre,F,1,0,4,0,2,402
CID000399,31.189081559867308,20042.14670436007,18.653399485367814,1,4.4738435911010646,0.035773196490537354,0.0334705405947793,0.2658829487221782,0.07024645262505685,0.6304000580579856,0.030537663862041885,19,0.0,9.22658767405933,0.08599673672398328,0.04747379852993953,11.453053219932867,0.005283709148829024,Email,Desktop,Sud,F,10,0,3,0,0,300
CID000400,18.0,34493.57421774931,88.47425125431741,1,4.284340560213366,0.10543648009165715,0.30509590400928466,0.05925526139335963,0.4864488704492646,0.149199964148091,0.018916772875595154,13,0.0,7.244449392357345,2.430537567597452,0.018984084575496375,37.6135950398005,0.0009588230672924993,Direct,Desktop,Ouest,F,13,0,3,0,2,302
CID000401,22.003124885231134,34371.29285668515,46.14545234009849,1,4.235099224711957,0.024533764370842655,0.4426527367279295,0.08775276792631198,0.29058704576723526,0.17900744957852327,0.02136822598121111,14,0.0,10.76864313362879,1.9080645937696654,0.04080723573881232,21.07438941369536,0.009777689055750811,Search_Organic,Mobile,Ouest,H,10,0,3,0,1,301
CID000402,25.026218498590914,44586.94855498768,7.925053346046637,1,3.7514784188846058,0.01527854038992714,0.28172430447621044,0.16880660497551772,0.4794735969345647,0.06999549361370712,0.01716552901594216,34,0.0,10.113498391591383,1.606118355698187,0.13758195865015702,8.827551027933142,0.03832094635822552,Direct,Tablet,Est,H,7,0,4,0,0,400
CID000403,25.23490296882371,35114.69137740608,5.0,1,3.0296386910471855,0.005342314347325904,0.001720599634262467,0.5638530556717735,0.24184419824041317,0.19258214645355082,0.10286143228972512,53,0.0,4.966278746028487,0.03787391196556811,0.3884596302512188,7.924724014774093,0.10279432141104243,Direct,Mobile,Nord,F,5,0,4,0,0,400
CID000404,22.74967264260378,31627.341508477657,43.47776282631816,0,12.06049084694235,0.0029565937125494005,0.6766765592882757,0.14891769832330476,0.10363045026592231,0.07077529212249721,0.013795330003070793,35,0.0,10.093846329965004,2.9691647855574326,0.04430917504252349,0.0,0.015949437336850232,Social,Mobile,Est,F,0,0,4,0,1,401
CID000405,28.114249661737492,43360.44916184965,21.621607328390265,0,1.5595547369792486,0.06374586919599713,0.11324500439707576,0.3186541543585928,0.3722980779954497,0.19580276324888174,0.030959062967240023,42,0.0,8.798294377168169,1.0252558702023764,0.03486173655656665,0.0,0.10517531934313591,Direct,Mobile,Est,H,1,0,4,0,0,400
CID000406,19.661897853087027,35966.32186000888,7.621468070540901,0,2.845397416648181,0.009881406522050757,0.09295719832837207,0.3982451308694491,0.5041137884662907,0.00468388233588813,0.035233722704245136,47,0.0,11.729567801767859,2.4947205042507252,0.28572242808811427,0.0,0.010004630388575422,Search_Organic,Tablet,Sud,H,12,0,3,0,0,300
CID000407,24.288102574893532,28999.818547474264,20.74246146650609,0,1.1862635560337578,0.016316572836794194,0.23994225802677924,0.15715365345305643,0.3069758615524202,0.2959282269677441,0.008727937036095477,55,0.0,4.116151578125795,0.8526789642832366,0.16591579509090867,0.0,0.04746237161957351,Search_Organic,Mobile,Sud,H,4,0,4,0,0,400
CID000408,25.601478158559495,44239.98048433294,52.16727484178444,0,2.0192379243203,0.01660968483664474,0.37089116933452565,0.4364105299335096,0.03177618697703523,0.16092211375492937,0.01962124310869625,34,0.0,8.754393926437858,3.7561601110284166,0.013842732611882088,0.0,0.04394753435336333,Search_Organic,Mobile,Centre,H,0,0,4,0,1,401
CID000409,27.572194170293745,36549.29411613439,13.83509201659139,2,1.4316323836666054,0.18975214773538115,0.17080141692467835,0.07357400573936201,0.6311942138884663,0.12443036344749342,0.0010807778839930626,24,0.0,7.207323371589105,0.6223743254701,0.17242493039856485,22.112222968186963,0.026427739233458855,Direct,Tablet,Est,H,11,0,3,1,0,310
CID000410,28.55807439044445,35023.4077334355,13.486573141577214,2,5.539058740115648,0.13652283008718957,0.301760862472353,0.3980223088393613,0.1437671466175609,0.15644968207072477,0.017725759918581278,5,0.0,11.376088726491826,0.28240846583004536,0.09800935342788557,4.41583779464841,0.06259843307183471,Search_Organic,Desktop,Ouest,F,10,0,3,1,0,310
CID000411,19.376789540810655,36423.267131293236,20.529689983322818,2,6.148382403701934,0.1580750465825207,0.20231378369967631,0.29354818351450074,0.3343127676137455,0.16982526517207733,0.01389883627880405,6,0.0,13.121868084870787,1.7657350420205908,0.03442178938957315,8.097740473356005,0.014140341666536094,Search_Organic,Desktop,Ouest,F,8,0,3,1,0,310
CID000412,18.0,26434.653028667224,22.872387090733746,1,1.6199043670852677,0.13978850069131477,0.07785802700677262,0.4449743754513585,0.1594338324522325,0.3177337650896363,0.016687457826488,45,0.0,7.923166390018841,0.03876461800139718,0.2247920087636701,33.736057643649026,0.032895120276182584,Search_Paid,Mobile,Ouest,Autre,5,0,4,0,0,400
CID000413,31.388384109492545,30778.7697905733,17.552195052529953,1,20.55636413439806,0.0825254897840186,0.4273180472977399,0.26224979124924214,0.2838287513101168,0.0266034101429012,0.018842634640997755,59,0.0,11.29687640893938,0.05740462093530051,0.27346915657551163,33.868882059548284,0.016257502142714927,Search_Paid,Mobile,Sud,F,6,0,4,0,0,400
CID000414,26.661570059897958,35028.66081466227,37.79516852113897,2,1.6719527949434454,0.013291568035485167,0.17276987597715132,0.2625314623786607,0.463511850839619,0.10118681080456907,0.10245907828156203,4,0.0,10.286302809254892,3.778252883930814,0.03268097631825424,9.046056104257804,0.056741032003622884,Search_Paid,Mobile,Sud,H,3,0,4,1,1,411
CID000415,21.25756731721723,33442.69043980256,40.86188094832267,2,8.812757101012954,0.21484387064852592,0.18379626505081284,0.284315632219839,0.05727690527185151,0.47461119745749664,0.036120163278959776,49,0.0,12.101975543011845,1.6398907609679758,0.4517974545760039,128.66074757950722,0.049981296158429445,Referral,Mobile,Ouest,F,8,0,3,1,1,311
CID000416,32.75575987761262,45179.42706253276,22.2857168997331,2,1.7307889423068137,0.0783540101993734,0.161650431221421,0.33914231204567385,0.14350853964050048,0.35569871709240464,0.01147980975181921,25,0.0,9.971392601239842,0.6264551010116933,0.3753602338892607,36.71646851590211,0.047925004038376594,Direct,Mobile,Ouest,H,5,0,4,1,0,410
CID000417,25.578373171464293,36739.24682181603,13.068009412457414,1,2.6652960731461626,0.056893441904575,0.1553371048108856,0.392148994834282,0.16207170479776603,0.29044219555706635,0.011864963387953656,10,0.0,8.223472420036968,0.04671589333773657,0.3383314637126604,4.304319319741724,0.027333520834831846,Referral,Mobile,Nord,F,2,0,4,0,0,400
CID000418,30.896485920319133,41839.23138109122,15.534120032562587,0,5.463925406064201,0.0005252036427593002,0.2777444310503626,0.23176330595395878,0.2838972828310873,0.2065949801645912,0.011782347221652946,48,0.0,7.488900877075485,2.570973686806193,0.2658065446164119,0.0,0.016769020511041864,Social,Desktop,Nord,F,1,0,4,0,0,400
CID000419,25.337592407050543,35075.162836606796,62.301023143906555,0,4.078457160540786,0.015448278664724865,0.20252740757644982,0.4304303557180765,0.1505083073358983,0.21653392936957544,0.05374565132474033,18,0.0,7.230957154136064,3.782411903172372,0.09577425760051402,0.0,0.2293289959994288,Direct,Mobile,Sud,F,8,0,3,0,2,302
CID000420,35.303739624409936,43450.30786996899,87.52724163139693,2,3.5281431362838456,0.00576020930472024,0.012098622289382199,0.2869147732728488,0.22575325610844432,0.47523334832932473,0.007959197402410497,42,0.0,7.684216044268826,0.6017396165439998,0.11499007449054452,243.12566610405966,0.14509328183914846,Direct,Mobile,Ouest,F,0,0,4,1,2,412
CID000421,33.77670421221602,38180.22205258523,6.352762017606338,1,7.904717805536468,0.05597201311344714,0.28373263269230276,0.5576132343396578,0.07076734668629338,0.08788678628174602,0.018062944599623487,37,0.0,9.127693366408291,1.26169476914355,0.24881494475810698,7.693548662714191,0.09267498783744761,Direct,Desktop,Sud,F,6,0,4,0,0,400
CID000422,23.75517925760463,35107.36388310768,8.304481044034896,1,6.150229430619964,0.05849148737461091,0.4363975411171337,0.11620875099190985,0.10567295023981949,0.34172075765113696,0.00025381531507866927,25,0.0,10.736161850577545,0.6944534483468667,0.4094667718062833,6.918644366301783,0.17498076192826129,Search_Paid,Mobile,Centre,F,8,0,3,0,0,300
CID000423,29.85785475477178,34893.73528832784,15.243499542891808,3,12.276748400197457,0.16058243533956598,0.0875073979797863,0.31215992520706554,0.2833825862600652,0.3169500905530829,0.03359409143983986,56,0.0,8.568349517333795,0.4908070290832519,0.13124613129411405,82.49588494215456,0.01589227759893127,Direct,Desktop,Sud,H,3,0,4,2,0,420
CID000424,28.226879747925736,27364.490989672293,63.34688713025697,0,1.3123273875075647,0.3171759216916731,0.19474909033509075,0.11986610956586202,0.5448246194590488,0.14056018063999834,0.03300955636423587,15,0.0,9.30451713701462,0.2556259892334799,0.07490051789668543,0.0,0.0074911400489716395,Email,Mobile,Ouest,F,2,0,4,0,2,402
CID000425,31.843157787661745,39055.325761090484,17.51207106694631,1,1.0,0.16845142091385273,0.2586476770910438,0.3460609358095908,0.1261458246752724,0.269145562424093,0.02782447873229393,19,0.0,9.739004594283523,0.7090909291543785,0.06635185632708492,10.782377651390906,0.015343527932985539,Search_Organic,Desktop,Nord,H,4,0,4,0,0,400
CID000426,20.17538269709948,34678.36212370897,37.67194720648962,1,44.31499350528178,0.15444995113582166,0.20979727518780092,0.16060370074885313,0.478076223916005,0.15152280014734082,0.020673708487383032,53,0.0,5.21613115855101,0.1327364181987776,0.20896740711226375,65.17786008816333,0.09169197995208819,Direct,Mobile,Sud,F,7,0,4,0,1,401
CID000427,28.430257299992196,30984.064318550365,20.73061895506725,1,1.666289166387025,0.09866366882810235,0.08791779783207382,0.34903431742755125,0.5140725693135453,0.04897531542682947,0.012485188509984967,39,0.0,7.272652348092942,2.531269395091132,0.13233489787795125,26.613331250329942,0.07505770820293775,Referral,Mobile,Nord,F,3,0,4,0,0,400
CID000428,30.29212243424794,43851.69416649657,15.56307143032267,3,1.0,0.010462144866503945,0.2622886134310222,0.08552676245635185,0.060880295037030706,0.5913043290755952,0.08927493071631667,15,0.0,11.22659358401192,2.4232235080296656,0.06629431424695888,21.26051895997129,0.00604129826182458,Direct,Mobile,Nord,F,5,0,4,2,0,420
CID000429,18.0,24998.27179284159,19.696101203486506,2,1.4207674934541539,0.14118496300674982,0.47268254947147326,0.08864248379384129,0.3443027343272166,0.09437223240746885,0.002296621642337986,22,0.0,10.222203622125939,1.8763198025541696,0.11013030719902428,28.82127117641625,0.02991323892320954,Email,Mobile,Est,H,0,0,4,1,0,410
CID000430,19.083707436671126,31620.03283654053,7.671703987797826,0,5.524866989824293,0.05005941600282558,0.0555185820520382,0.5465774840827639,0.34528897455574115,0.05261495930945675,0.06481734189116671,49,0.0,8.1287325387514,0.3354022318156478,0.004727266581575488,0.0,0.16502486313952386,Direct,Desktop,Nord,H,4,0,4,0,0,400
CID000431,18.0,43221.74999023627,41.03759614440094,0,4.435008008344416,0.26571056487141115,0.09181339254691387,0.1536274013026557,0.24316824939413834,0.5113909567562921,0.022969701063641174,36,0.0,6.3697322268278995,0.07184081225350325,0.07457807409029084,0.0,0.0021748342967774868,Search_Organic,Mobile,Centre,H,8,0,3,0,1,301
CID000432,23.652965827777212,37524.18352736202,12.881054665333794,1,1.1578231556081517,0.04025108802276679,0.5638137761519424,0.2985208190222164,0.12566684909753184,0.011998555728309535,0.04481490908674181,43,0.0,12.77890900775552,0.31124260967825773,0.009459373890470675,17.635434299243897,0.037748837921970965,Social,Mobile,Centre,F,2,0,4,0,0,400
CID000433,28.58771127897981,34617.12857877794,14.21869523324082,1,1.0303429788540748,0.12347577453006166,0.37473228459171026,0.001519589804358946,0.5443329344664736,0.0794151911374572,0.05202818763036553,48,0.0,9.860855837768964,0.7055214549276914,0.28997464729050226,21.566275663658853,0.05501333620945474,Social,Desktop,Nord,F,0,0,4,0,0,400
CID000434,32.51178526048014,37008.02834520117,11.414680283536994,2,2.938014025320142,0.13283132724988003,0.08138173775221356,0.32998871406560665,0.44550219001108177,0.14312735817109806,0.02089523928402118,41,0.0,9.632505412663749,2.95086612388577,0.054704525938290824,30.548192007609163,0.03753680162276231,Direct,Mobile,Sud,H,9,0,3,1,0,310
CID000435,25.370473902098876,36435.31336839073,69.67338127959337,0,1.0,0.22109394143828803,0.30843948478369443,0.5645799780924011,0.013327492498883632,0.11365304462502084,0.04778351215768985,53,0.0,4.362842151271956,1.3646666521403814,0.1678332617141173,0.0,0.03472186353119731,Referral,Desktop,Sud,F,6,0,4,0,2,402
CID000436,33.14307772785646,22866.69962971263,16.43383870042509,0,1.0,0.005938797406880528,0.22442825534479977,0.3659092304829547,0.37670282369341557,0.032959690478830024,0.005342612650243989,24,0.0,5.079718990592154,4.26501352206294,0.3010602730992118,0.0,0.0895046772317506,Referral,Mobile,Sud,H,4,0,4,0,0,400
CID000437,18.099492708925542,32205.904917216307,28.498036717405885,0,4.796632122900581,0.1301815596364552,0.06514144281629153,0.20404931728549147,0.5780927839890186,0.15271645590919833,0.022134975214995863,54,0.0,10.607604380877847,2.157396092323193,0.046263528008057914,0.0,0.01025388705279783,Direct,Mobile,Ouest,H,3,0,4,0,1,401
CID000438,18.0,47932.17323610999,5.0,2,1.9673282833291228,0.10221269642253916,0.22416933512504125,0.33491250104236847,0.39842180840763125,0.04249635542495901,0.027757407238486447,7,0.0,6.750190086060082,1.5889098035296234,0.11865973376529965,2.268566049776865,0.11089262581029831,Social,Mobile,Nord,F,4,0,4,1,0,410
CID000439,24.722261505516904,29725.406921782658,5.0,0,1.0,0.07402278364921203,0.3477095884560704,0.2562254699357584,0.2938463961595898,0.10221854544858129,0.07456495536076625,33,0.0,6.573266154544948,1.9452614378562276,0.05273192637971204,0.0,0.13440550499554255,Email,Desktop,Nord,F,1,0,4,0,0,400
CID000440,26.920327244696537,32453.591887165327,7.893516498353787,1,3.079151816321044,0.12167636631581637,0.138798594186109,0.13122206335060424,0.6246843528265398,0.10529498963674692,0.000218196229053461,27,0.0,8.963829774629245,2.06963562082917,0.16639609707035208,7.1026147465378875,0.02687393510354674,Search_Organic,Mobile,Est,H,1,0,4,0,0,400
CID000441,24.836526259529535,30667.0338935265,49.50111059671345,0,13.709827041493757,0.1422747334597316,0.31607186729606607,0.184612542973392,0.009213290031427134,0.4901022996991149,0.016944345360412495,37,0.0,6.110701401090848,2.5974177839830697,0.16050330854608216,0.0,0.0003098198130280437,Search_Organic,Mobile,Est,H,9,0,3,0,1,301
CID000442,18.0,34303.878213454904,27.099170599710988,0,1.4712852374705232,0.3152516030579766,0.3174782946055207,0.30349251703079405,0.15807409575319303,0.22095509261049232,0.09213086130445353,14,0.0,8.169157529976358,1.4452982877879137,0.14162685428634095,0.0,0.03239775034012983,Search_Paid,Desktop,Nord,H,5,0,4,0,1,401
CID000443,24.55439980243606,30335.017349405614,74.57070904569042,0,1.4455044037781488,0.03628839255259877,0.09003734971955296,0.21237403276052594,0.6796332800251458,0.017955337494775476,0.04571243767133197,18,0.0,12.333325579361475,5.369220919845796,0.042082735678785795,0.0,0.041057955367752405,Social,Mobile,Ouest,F,14,0,3,0,2,302
CID000444,18.477652497475734,38893.93201726448,54.8698989422601,1,3.155415383306704,0.07988364205216704,0.6254766030312149,0.05919159083676802,0.1901429063775044,0.12518889975451272,0.017749836900016584,28,0.0,7.397446911417507,0.9381911763612213,0.23320939944372895,50.302902706293615,0.022152884117121064,Email,Tablet,Sud,F,4,0,4,0,2,402
CID000445,28.348362744150194,36578.50729832213,11.669058102260358,2,1.0,0.017599582122729284,0.03118679015186818,0.03127213022839663,0.675521807610923,0.2620192720088122,0.0008672889627480925,34,0.0,6.452700019458826,0.29705995001083446,0.13097323430433,26.426925355781894,0.03113512796751242,Search_Organic,Mobile,Sud,Autre,6,0,4,1,0,410
CID000446,26.83299123048424,41188.38092085614,20.794093054297193,0,5.079717367331201,0.0640374821501598,0.07328364535245561,0.3395387292249557,0.2684892155352127,0.318688409887376,0.02525393576049795,46,0.0,9.54517785599887,0.13139496162780476,0.019870430062864694,0.0,0.025907394744186362,Referral,Mobile,Centre,H,1,0,4,0,0,400
CID000447,20.300601068363225,26592.470670488314,61.04150542675489,0,9.139701544576544,0.202176269054427,0.5365362881330528,0.1397013535190999,0.1587697258155664,0.16499263253228094,0.10383378572467962,26,0.0,13.712105042324875,0.42058190105442345,0.3693719490474904,0.0,0.21924961178596725,Referral,Desktop,Centre,H,1,0,4,0,2,402
CID000448,22.430665413316532,32277.276136936773,19.135889247478904,1,1.081618500238954,0.2155267283269947,0.07213362793936968,0.6200972060243585,0.13400731354051032,0.17376185249576145,0.04054082625154877,51,0.0,8.781305482378908,2.491365111257172,0.3120628718684815,31.212177626757565,0.12446871154332617,Referral,Mobile,Ouest,F,11,0,3,0,0,300
CID000449,19.70393239055524,33194.21894710292,39.952727627403576,0,5.3754527402481225,0.036311890951902175,0.06668756435780139,0.030395970795811036,0.8214492832676817,0.08146718157870578,0.0121644910459806,58,0.0,9.802549399841379,1.3206420234621181,0.6680864068142834,0.0,0.05878781816307586,Direct,Mobile,Centre,H,14,0,3,0,1,301
CID000450,24.68660451363414,38645.17528070876,6.483539853851629,0,10.946488120481604,0.07930883506494914,0.23408200720142266,0.475120100145749,0.13107765880048977,0.1597202338523386,0.19686095174021556,24,0.0,9.734788896937468,0.17569864982171757,0.06420522520979115,0.0,0.08093166713155629,Search_Organic,Desktop,Nord,F,9,0,3,0,0,300
CID000451,29.775711602506192,28654.230422343724,31.104993799675192,2,11.669270670337061,0.015244379776941505,0.10139811428770512,0.4722484123974638,0.2856503710644601,0.14070310225037105,0.007203509367503558,38,0.0,9.123376448278899,3.7271320616351633,0.004296746340526972,78.23168600317315,0.01753744570760897,Search_Organic,Desktop,Centre,F,13,0,3,1,1,311
CID000452,20.07136976832228,42325.230434066754,23.582923976913857,0,4.024681646619071,0.07804217285605032,0.16601211182802267,0.06039502409712583,0.5194261823777768,0.25416668169707474,0.012478064257556503,20,0.0,7.079146120322691,9.244552762811605,0.24895957029131133,0.0,0.08618711691419599,Referral,Mobile,Est,H,12,0,3,0,0,300
CID000453,27.520232577589223,44491.32472414087,11.80406907200694,1,1.0,0.10630625876542119,0.4031950029274073,0.05650602301154776,0.33410594574324365,0.2061930283178013,0.010260961867400121,56,0.0,7.6605785391626835,0.2074376370999523,0.1585032555107637,21.80816954284065,0.07473164133259952,Email,Mobile,Est,H,1,0,4,0,0,400
CID000454,22.348711908137794,27089.021218915328,21.40760280299262,1,5.381881232142197,0.0826693183476533,0.03787056647613565,0.2530839183530695,0.49968642533935187,0.20935908983144297,0.02612143118760981,21,0.0,4.076044342325612,7.030868802624812,0.14001736118790184,14.593883905637796,0.008625570071347094,Search_Paid,Mobile,Ouest,F,6,0,4,0,0,400
CID000455,21.03563583868828,31073.016840851473,30.629715513437244,0,6.636615668402385,0.025986070906054683,0.024203085783342067,0.2621812372422784,0.33376450025134796,0.3798511767230316,0.1008767639362905,52,0.0,10.46255117935541,3.31584007701969,0.11039823039723619,0.0,0.005850348046031218,Search_Organic,Tablet,Centre,F,4,0,4,0,1,401
CID000456,24.464848200227213,30744.547933663263,48.222592438516344,2,7.018503040442563,0.06394373812643626,0.004648548411429153,0.20973546895706818,0.7178018668514212,0.0678141157800815,0.015184861077992724,20,0.0,8.254735140375347,0.02181881941210284,0.00683299631675762,63.32045209535574,0.024072763691980147,Direct,Mobile,Centre,H,3,0,4,1,1,411
CID000457,19.82378838790313,56059.08963741999,70.74770202539857,1,13.616253720860147,0.15877942410309615,0.03000081820603063,0.07517843364037069,0.3302763019011626,0.5645444462524362,0.011849793475847558,52,0.0,5.885625152581367,2.244210298660962,0.30697550702061627,121.17621770367845,0.0017012733161331547,Search_Paid,Tablet,Est,F,5,0,4,0,2,402
CID000458,22.23175347326409,31560.799158336908,43.77897545084947,0,4.7761187080768925,0.10175452033355517,0.15486743132470668,0.1169334048055829,0.6433859638665527,0.08481320000315783,0.018739583732076223,37,0.0,7.066908301254177,3.0461520025038764,0.029761218173990613,0.0,0.040759770295014965,Social,Mobile,Sud,H,10,0,3,0,1,301
CID000459,19.010610537055758,48421.003537249075,57.015587769276316,0,3.137847892723449,0.05197820906430532,0.23609349877575833,0.1314959334309892,0.3604899228385856,0.2719206449546669,0.00900957796176577,24,0.0,8.371664160001863,0.6292488703309174,0.09985123867732308,0.0,0.09192608176907409,Search_Organic,Tablet,Centre,H,9,0,3,0,2,302
CID000460,34.82362566458195,24866.94403914712,10.304027881706308,2,3.4913107598446085,0.2843838149875409,0.013102905559677948,0.20348071711309276,0.6520652352683686,0.13135114205886092,0.018249973787806285,58,0.0,10.676674315821526,7.301919311819745,0.0235877636811494,39.11512128609786,0.012549033720479148,Search_Organic,Mobile,Sud,F,12,0,3,1,0,310
CID000461,25.176317759858645,27082.79227068509,8.69603562423,0,1.9396640670852041,0.0888436442951201,0.3181073682587076,0.03636305886855063,0.07030143127388412,0.5752281415988577,0.0019660820606143574,39,0.0,7.549823632458956,1.371386238979975,0.13530669961693634,0.0,0.02572098282222791,Email,Mobile,Ouest,F,12,0,3,0,0,300
CID000462,21.50137246003707,29507.16374521439,36.43179673255084,3,1.0,0.052657579889238734,0.05056691056076304,0.27160646030884994,0.6613141061814815,0.016512522948905504,0.011808069907156158,13,0.0,6.337021134470585,0.05631848447145741,0.013104561474602221,46.802089788856456,0.0549814753396974,Social,Desktop,Nord,F,11,0,3,2,1,321
CID000463,26.06989955367111,28234.48550842782,6.983573159915767,2,6.319781345195904,0.09114125479758774,0.06445083751198236,0.6762088706503174,0.0974797314655162,0.1618605603721841,0.009674258925115134,59,0.0,9.105223471955258,4.807618927920252,0.1463350354911811,27.20298157544741,0.15692852445564556,Search_Organic,Mobile,Centre,H,4,0,4,1,0,410
CID000464,24.43835975154585,32856.81012673201,19.78801668017112,1,1.0,0.021219245047457678,0.04049797749096338,0.11719934945125032,0.7199837546309099,0.12231891842687631,0.09619993388033302,19,0.0,8.972515427388581,1.012724047053159,0.043283818326432945,11.326793496479963,0.03317168840031888,Social,Mobile,Est,H,10,0,3,0,0,300
CID000465,23.895152002333884,29329.774378228016,43.10512606123755,2,1.0,0.0607013369843848,0.10882576045625866,0.03825983099760827,0.3905289550004586,0.46238545354567456,0.047715537580743615,36,0.0,10.857127990222974,0.2336665415871933,0.2941079993943478,98.5160203169757,0.016303547290436506,Referral,Tablet,Ouest,H,14,0,3,1,1,311
CID000466,28.070833500217127,28445.26725812341,63.57295612926538,2,2.033281960898259,0.07128720552941084,0.011159920367246183,0.33803724692792186,0.1941560238224331,0.45664680888239884,0.06893336417174702,56,0.0,11.911296134169863,4.013206470552233,0.04885422628277594,220.97845800028034,0.03998598803246357,Email,Mobile,Centre,H,6,0,4,1,2,412
